phi,x_h2,T_ad,CO2,H2O,CO,NO,NO2,OH,H2,O2
0.8500000000000001,0.0,2068.9952928195803,0.08072358384097494,0.16211260687248621,0.0011230939183098562,0.003198209921859113,1.7927745092851987e-06,0.0021702377295118444,0.0004673089886959527,0.027459332807550606
0.875,0.0,2102.6443924131017,0.08238723124480711,0.16610154264596835,0.0016260752857449729,0.003172762283208558,1.541122473257322e-06,0.002441289930527099,0.0006630244989524559,0.02286263411223322
0.9,0.0,2134.2379207450676,0.08382804405039074,0.16997451668687208,0.0023276077549243615,0.0030770205362390703,1.2819087478653926e-06,0.0026871862330792385,0.0009339030982623759,0.01847396122545014
0.925,0.0,2163.256438423674,0.08496918528907899,0.17370343287749454,0.003299789613115228,0.0029022838030692594,1.0222506555746248e-06,0.0028842742793465776,0.001309278851394024,0.014357972565733203
0.95,0.0,2188.945980425367,0.08570558701814548,0.17724558188909587,0.004640937830717597,0.002642686534868378,7.7144677983797e-07,0.003003003063185543,0.0018321880364759958,0.010600163502735743
0.9750000000000001,0.0,2210.2077172388094,0.08589567191855806,0.18053411872747277,0.006482971161590412,0.0022993416690411396,5.414124612809901e-07,0.0030098304901407923,0.0025666120077823696,0.00731128139439998
1.0,0.0,2225.5245834770044,0.08536421734727112,0.18346659345860125,0.00898793908321123,0.0018882057584030097,3.46282166098078e-07,0.002875407485003443,0.0036045255136127616,0.004622237223341114
1.025,0.0,2233.2070054422607,0.08395174425225217,0.18590657606724478,0.012300504228639418,0.0014497400265886032,1.9908972167905968e-07,0.0025948309459477657,0.005059056806699137,0.0026455225981727093
1.05,0.0,2232.3685580149227,0.08164275954281643,0.18773203262717467,0.01642725150498118,0.0010451879742062217,1.0405261260129107e-07,0.002211620207684587,0.007019196431452466,0.001387211461284708
1.0750000000000002,0.0,2223.9911052091147,0.07866009739544406,0.18891728103499167,0.021150749978012404,0.0007237541566262767,5.154653824177352e-08,0.0018054826979855537,0.009487596616326583,0.0006942605548393659
